# Cut-survival probability for electron-recoil events
# within the acceptance region for dark-matter searches
# Energy [keV] | Cut-survival probability
 0	0
 0.0040004	0
 0.0080008	0
 0.0120012	0
 0.0160016	0
 0.020002	0
 0.0240024	0
 0.0280028	0
 0.0320032	0
 0.0360036	0
 0.040004	0
 0.0440044	0
 0.0480048	0
 0.0520052	0
 0.0560056	0
 0.060006	0
 0.0640064	0
 0.0680068	0
 0.0720072	0
 0.0760076	0
 0.080008	0
 0.0840084	0
 0.0880088	0
 0.0920092	0
 0.0960096	0
 0.10001	0
 0.10401	0
 0.108011	0
 0.112011	0
 0.116012	0
 0.120012	0
 0.124012	0
 0.128013	0
 0.132013	0
 0.136014	0
 0.140014	0
 0.144014	0
 0.148015	0
 0.152015	0
 0.156016	0
 0.160016	0
 0.164016	0
 0.168017	0
 0.172017	0
 0.176018	0
 0.180018	0
 0.184018	0
 0.188019	0
 0.192019	0
 0.19602	0
 0.20002	0
 0.20402	0
 0.208021	0
 0.212021	0
 0.216022	0
 0.220022	0
 0.224022	0
 0.228023	0
 0.232023	0
 0.236024	0
 0.240024	0
 0.244024	0
 0.248025	0
 0.252025	0
 0.256026	0
 0.260026	0
 0.264026	0
 0.268027	0
 0.272027	0
 0.276028	0
 0.280028	0
 0.284028	0
 0.288029	0
 0.292029	0
 0.29603	0
 0.30003	0
 0.30403	0
 0.308031	0.0618713
 0.312031	0.0637027
 0.316032	0.0655325
 0.320032	0.0673607
 0.324032	0.0691872
 0.328033	0.0710121
 0.332033	0.0728354
 0.336034	0.0746571
 0.340034	0.0764771
 0.344034	0.0782955
 0.348035	0.0801123
 0.352035	0.0820317
 0.356036	0.0840501
 0.360036	0.0860667
 0.364036	0.0880815
 0.368037	0.0900945
 0.372037	0.0921056
 0.376038	0.094115
 0.380038	0.0961225
 0.384038	0.0981282
 0.388039	0.100132
 0.392039	0.102134
 0.39604	0.104134
 0.40004	0.106131
 0.40404	0.107986
 0.408041	0.10984
 0.412041	0.111691
 0.416042	0.113541
 0.420042	0.115389
 0.424042	0.117236
 0.428043	0.11908
 0.432043	0.120923
 0.436044	0.122765
 0.440044	0.124604
 0.444044	0.126442
 0.448045	0.128279
 0.452045	0.130064
 0.456046	0.131799
 0.460046	0.133533
 0.464046	0.135266
 0.468047	0.136996
 0.472047	0.138725
 0.476048	0.140453
 0.480048	0.142179
 0.484048	0.143903
 0.488049	0.145626
 0.492049	0.147347
 0.49605	0.149066
 0.50005	0.150784
 0.50405	0.152475
 0.508051	0.154165
 0.512051	0.155853
 0.516052	0.15754
 0.520052	0.159225
 0.524052	0.160909
 0.528053	0.16259
 0.532053	0.164271
 0.536054	0.165949
 0.540054	0.167626
 0.544054	0.169302
 0.548055	0.170976
 0.552055	0.172514
 0.556056	0.173925
 0.560056	0.175335
 0.564056	0.176743
 0.568057	0.17815
 0.572057	0.179556
 0.576058	0.18096
 0.580058	0.182363
 0.584058	0.183764
 0.588059	0.185164
 0.592059	0.186563
 0.59606	0.18796
 0.60006	0.189353
 0.60406	0.190553
 0.608061	0.191751
 0.612061	0.192948
 0.616062	0.194144
 0.620062	0.195339
 0.624062	0.196532
 0.628063	0.197725
 0.632063	0.198916
 0.636064	0.200106
 0.640064	0.201295
 0.644064	0.202482
 0.648065	0.203669
 0.652065	0.204755
 0.656066	0.205747
 0.660066	0.206739
 0.664066	0.207729
 0.668067	0.208718
 0.672067	0.209707
 0.676068	0.210694
 0.680068	0.21168
 0.684068	0.212666
 0.688069	0.21365
 0.692069	0.214633
 0.69607	0.215615
 0.70007	0.216594
 0.70407	0.217437
 0.708071	0.218279
 0.712071	0.21912
 0.716072	0.21996
 0.720072	0.220799
 0.724072	0.221637
 0.728073	0.222474
 0.732073	0.223311
 0.736074	0.224146
 0.740074	0.224981
 0.744074	0.225815
 0.748075	0.226648
 0.752075	0.227455
 0.756076	0.228238
 0.760076	0.229021
 0.764076	0.229803
 0.768077	0.230583
 0.772077	0.231363
 0.776078	0.232143
 0.780078	0.232921
 0.784078	0.233698
 0.788079	0.234475
 0.792079	0.235251
 0.79608	0.236026
 0.80008	0.236797
 0.80408	0.237434
 0.808081	0.23807
 0.812081	0.238705
 0.816082	0.23934
 0.820082	0.239974
 0.824082	0.240607
 0.828083	0.24124
 0.832083	0.241872
 0.836084	0.242503
 0.840084	0.243133
 0.844084	0.243763
 0.848085	0.244391
 0.852085	0.24494
 0.856086	0.245414
 0.860086	0.245887
 0.864086	0.24636
 0.868087	0.246833
 0.872087	0.247305
 0.876088	0.247776
 0.880088	0.248247
